,age,gender,emailContactable,postalContactable,postalCode,numberChildren,reactivationValue,toothBrushType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,washDishes,liquidDetergent,podsDetergent,powderDetergent,pc_score,postalScore,score_event
6128,55,1,1,1,47,5,4,0,0,0,1,1,2,1,0,1,1,0,0,1,53,0
6129,25,1,1,1,71,0,2,0,0,1,1,1,0,0,1,0,1,0,0,2,79,0
6130,55,1,1,1,13,4,4,0,1,1,1,1,0,1,0,0,0,1,0,2,216,0
6131,35,1,1,1,68,2,4,1,0,0,0,0,0,0,2,0,1,0,0,2,113,0
6132,25,1,1,1,62,1,4,0,1,1,1,1,0,0,0,0,1,0,0,4,616,0
6133,65,1,1,1,16,2,4,1,0,0,1,0,1,1,2,1,1,0,0,2,60,0
6134,45,1,0,1,45,1,2,0,0,0,0,0,2,1,3,0,1,0,0,3,178,0
6135,35,1,1,1,62,3,4,0,0,0,1,0,1,0,0,1,0,1,0,4,616,1
6136,25,1,1,1,76,0,4,0,0,0,0,0,0,1,1,0,1,0,0,3,282,1
6137,25,1,1,1,85,0,4,1,1,0,0,1,0,1,0,1,1,0,0,2,121,1
6138,55,1,1,1,76,1,4,1,0,0,0,1,3,0,0,0,1,0,0,3,282,0
6139,45,1,1,1,60,2,4,1,0,0,0,0,0,0,2,0,1,0,0,4,259,0
6140,35,1,1,1,80,5,4,0,0,0,1,1,0,1,0,1,1,0,0,3,216,0
6141,25,1,1,1,62,1,4,1,0,0,1,0,0,0,0,0,1,0,0,4,616,0
6142,25,1,1,1,87,1,4,0,0,0,1,1,0,1,1,1,1,0,0,1,60,0
6143,35,1,1,0,40,0,4,0,0,0,0,0,0,0,1,0,1,0,0,2,76,0
6144,35,0,0,1,51,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2,168,0
6145,35,1,1,0,76,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,282,0
6146,45,1,1,1,14,2,2,0,0,0,0,1,0,1,3,0,1,0,0,3,115,0
6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6148,35,1,1,1,35,0,4,1,0,0,0,0,0,1,1,1,1,0,0,1,170,4
6149,45,1,1,1,92,5,4,1,1,1,1,1,0,0,0,1,1,0,0,3,193,3
6150,45,1,1,1,62,2,4,0,1,1,0,0,2,1,3,1,0,1,0,4,616,0
6151,35,1,1,1,44,2,1,1,0,0,1,0,0,1,0,0,0,1,0,2,260,0
6152,25,1,1,1,92,0,3,0,1,1,1,1,0,0,0,0,1,0,0,3,193,0
6153,55,1,1,1,35,2,4,1,1,1,1,1,1,1,4,0,0,0,0,1,170,0
6154,45,0,1,1,59,0,2,0,0,0,1,0,0,1,3,0,0,1,0,4,808,0
6155,35,1,0,1,60,2,4,0,0,0,0,0,0,1,3,0,0,1,0,4,259,0
6156,45,1,1,1,87,0,4,1,0,0,0,0,1,1,2,0,0,1,0,1,60,0
6157,35,1,1,1,13,1,4,0,1,0,0,0,2,1,1,1,0,0,1,2,216,2
6158,55,1,1,1,35,1,4,0,0,0,0,0,0,0,2,0,0,0,1,1,170,1
6159,35,1,1,1,3,1,4,0,0,0,0,1,0,1,1,1,1,0,0,1,60,0
6160,25,1,1,1,62,2,4,0,1,1,1,1,0,1,1,0,1,0,0,4,616,0
6161,45,1,1,1,94,2,4,1,1,0,0,0,0,0,2,0,0,1,0,3,199,0
6162,55,1,0,0,33,2,4,1,1,0,1,0,2,1,2,1,1,0,0,2,296,0
6163,55,0,1,1,38,1,4,0,0,0,0,0,1,1,3,1,1,0,0,4,165,2
6164,25,1,0,0,42,2,4,0,0,0,0,0,0,0,0,1,0,1,0,1,115,0
6165,35,1,1,1,95,0,4,1,0,0,0,0,0,0,2,0,1,0,0,4,200,2
6166,35,1,1,1,31,1,4,1,0,0,0,0,1,1,1,1,0,1,0,2,200,0
6167,45,1,1,1,85,2,4,0,0,0,1,1,2,0,0,0,1,0,0,2,121,1
6168,65,1,1,0,13,2,4,0,0,0,0,0,0,1,0,0,0,1,0,2,216,0
6169,25,1,1,1,60,1,4,1,0,1,1,1,0,1,0,0,0,0,0,4,259,0
6170,35,0,1,1,42,2,3,0,0,0,0,0,0,1,1,1,0,1,0,1,115,0
6171,35,1,1,1,59,3,2,0,0,0,0,0,1,1,2,1,0,0,1,4,808,0
6172,35,1,1,1,94,2,4,0,0,0,0,0,0,0,0,1,1,0,0,3,199,1
6173,25,1,1,1,63,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,115,0
6174,35,1,1,1,57,1,2,0,0,0,1,0,0,1,3,1,1,0,0,4,212,0
6175,35,1,0,0,59,2,3,0,0,0,0,0,0,0,1,1,0,1,0,4,808,0
6176,55,1,0,1,56,5,2,1,0,0,0,0,0,1,0,0,1,0,0,1,124,0
6177,35,1,1,1,59,1,4,0,0,0,0,0,0,1,0,0,0,1,0,4,808,0
6178,45,1,1,1,54,0,4,1,1,0,1,1,0,1,3,0,1,0,0,3,154,1
6179,25,1,1,1,57,1,4,1,0,0,0,0,0,0,0,1,1,0,0,4,212,0
6180,35,1,1,1,62,0,4,1,0,0,0,0,0,1,3,1,0,1,0,4,616,0
6181,45,1,1,1,69,1,4,0,0,0,0,0,0,0,2,1,0,1,0,2,235,2
6182,35,1,1,1,10,0,4,1,0,0,0,0,1,1,1,0,1,0,0,3,87,0
6183,55,0,1,1,55,0,4,0,1,0,1,1,0,1,1,0,0,1,0,3,51,0
6184,35,0,1,1,94,3,3,0,0,0,1,1,0,1,0,1,1,0,0,3,199,0
6185,35,1,0,1,93,2,4,1,0,1,1,1,1,1,0,0,0,1,0,3,242,0
6186,25,1,1,1,6,0,4,0,0,0,1,0,0,1,0,0,1,0,0,4,129,2
6187,55,1,1,1,44,2,2,0,0,0,0,0,0,1,3,0,0,0,1,2,260,0
6188,25,1,1,1,62,1,4,0,0,0,0,0,0,1,1,1,0,1,0,4,616,1
6189,45,1,1,1,69,2,4,1,1,0,1,1,2,1,3,1,0,1,0,2,235,1
6190,55,1,1,1,94,3,4,0,1,1,1,1,0,0,1,0,0,1,0,3,199,0
6191,35,1,1,1,32,2,4,1,0,0,0,0,1,0,1,1,0,0,0,2,13,0
6192,55,1,1,1,69,2,4,1,0,0,0,1,0,0,2,1,1,0,0,2,235,0
6193,25,1,1,1,29,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,188,0
6194,55,0,1,1,45,0,4,1,0,0,1,0,1,0,4,0,0,1,0,3,178,0
6195,55,1,1,1,16,0,4,0,1,0,1,1,0,1,1,1,1,0,0,2,60,0
6196,25,1,1,1,66,0,4,0,0,0,0,0,0,0,1,0,1,0,0,3,73,0
6197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6198,25,1,1,1,76,1,4,0,1,0,1,0,0,1,1,0,0,1,0,3,282,1
6199,65,1,1,1,39,2,4,1,1,0,1,1,1,1,0,0,0,1,0,3,45,0
6200,45,1,1,1,55,1,4,0,0,0,1,1,1,1,0,1,0,1,0,3,51,0
6201,35,1,1,1,41,0,4,0,0,0,0,0,0,1,4,1,1,0,0,3,67,1
6202,35,1,1,1,59,1,1,1,0,0,0,0,0,1,3,0,1,0,0,4,808,0
6203,65,1,1,1,45,0,4,1,1,0,1,1,0,0,0,0,1,0,0,3,178,2
6204,35,1,1,0,69,0,4,1,1,1,1,1,1,0,1,0,0,1,0,2,235,0
6205,25,1,1,1,79,0,4,0,0,0,0,1,0,1,0,0,1,0,0,2,70,0
6206,25,1,1,1,1,1,2,0,0,0,0,1,0,0,1,0,1,0,0,3,87,0
6207,25,0,0,0,84,2,4,1,0,0,1,0,0,0,0,0,0,1,0,3,82,0
6208,45,1,1,1,51,0,4,1,0,0,1,1,2,0,2,0,0,1,0,2,168,3
6209,25,1,1,1,80,0,4,0,0,0,1,1,0,1,0,0,0,1,0,3,216,0
6210,45,1,1,1,64,2,4,1,0,0,0,0,0,1,3,0,1,0,0,1,80,0
6211,35,1,1,1,29,0,4,0,0,0,0,0,1,1,2,1,0,1,0,1,188,3
6212,35,1,1,1,38,1,2,0,0,0,1,1,0,1,3,1,0,1,0,4,165,0
6213,55,1,1,0,73,1,3,0,0,0,0,0,3,0,3,1,1,0,0,2,49,0
6214,55,0,0,1,92,2,3,1,0,0,0,0,0,0,2,1,1,0,0,3,193,0
6215,25,1,1,1,18,3,3,0,0,0,0,0,0,0,0,0,1,0,0,2,63,0
6216,65,1,1,1,59,0,4,0,0,0,0,0,0,0,2,0,1,0,0,4,808,0
6217,45,1,1,1,81,2,4,0,0,0,0,0,0,1,3,1,0,1,0,2,61,1
6218,35,1,1,1,62,1,4,1,0,0,0,0,0,1,4,1,0,1,0,4,616,0
6219,45,0,1,1,78,3,4,0,1,1,1,1,0,0,2,0,0,0,0,3,238,1
6220,25,1,1,1,24,1,2,0,1,0,0,0,0,1,3,0,1,0,0,3,54,0
6221,35,0,1,1,78,2,4,0,1,0,0,0,1,0,0,1,0,0,0,3,238,0
6222,25,1,0,1,17,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3,106,0
6223,35,1,1,1,29,1,3,0,0,0,0,0,0,1,1,0,1,0,0,1,188,0
6224,35,1,1,1,88,0,4,1,0,0,0,0,0,1,1,0,1,0,0,1,68,0
6225,45,1,1,1,58,0,4,0,1,1,1,1,0,1,0,0,0,1,0,1,53,2
6226,25,1,0,1,76,0,3,0,0,0,1,1,0,1,3,0,1,0,0,3,282,0
6227,35,0,1,1,94,0,4,1,1,0,0,0,0,0,0,0,0,1,0,3,199,2
6228,35,1,1,0,85,5,4,0,0,0,0,0,0,1,0,1,1,0,0,2,121,0
6229,45,1,1,1,80,0,4,0,1,0,1,0,2,1,3,1,0,1,0,3,216,0
6230,35,1,1,1,92,3,4,1,0,0,0,0,0,1,1,1,0,1,0,3,193,4
6231,45,1,1,1,59,1,4,0,1,1,1,1,1,1,0,0,0,1,0,4,808,0
6232,35,1,1,1,13,0,4,0,0,0,0,0,0,0,1,0,1,0,0,2,216,0
6233,35,1,0,1,77,0,3,1,0,0,1,0,0,1,0,0,1,0,0,3,232,0
6234,55,0,1,1,29,1,1,0,0,0,0,0,0,1,2,1,0,1,0,1,188,0
6235,65,1,0,0,92,2,4,1,0,0,1,1,0,0,1,1,1,0,0,3,193,1
6236,45,1,1,1,56,1,4,0,0,0,1,0,1,0,3,1,0,1,0,1,124,2
6237,65,1,1,1,49,0,4,1,0,0,0,0,0,0,0,1,0,1,0,1,126,0
6238,55,0,1,1,14,0,4,0,0,0,0,0,2,0,1,0,0,1,0,3,115,1
6239,35,1,1,1,11,2,4,0,1,0,1,1,0,1,3,1,0,0,0,3,77,0
6240,35,0,1,1,79,0,2,0,0,0,1,0,1,1,2,1,1,0,0,2,70,0
6241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6242,35,1,1,1,59,1,2,0,1,0,1,0,0,0,3,0,1,0,0,4,808,0
6243,35,1,1,1,51,1,3,0,1,1,1,1,0,1,1,0,0,1,0,2,168,0
6244,35,1,1,1,95,5,4,0,1,0,0,0,3,0,1,1,1,0,0,4,200,0
6245,55,1,1,1,78,1,4,1,0,0,0,0,0,0,3,0,0,1,0,3,238,0
6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6247,35,1,1,1,77,2,4,0,0,0,0,0,0,1,0,1,0,0,0,3,232,0
6248,35,1,0,0,47,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,53,0
6249,35,1,1,1,31,1,3,0,0,0,1,1,1,1,2,1,1,0,0,2,200,0
6250,35,1,1,1,40,2,2,0,0,0,0,0,1,1,2,1,1,0,0,2,76,0
6251,35,0,1,1,75,0,1,0,0,0,0,0,0,0,2,0,1,0,0,3,128,0
6252,25,1,1,1,85,2,4,0,1,0,1,1,0,1,1,1,0,1,0,2,121,0
6253,35,1,1,1,30,3,4,0,0,0,0,0,1,1,0,0,1,0,0,3,124,0
6254,65,0,0,1,34,2,3,0,0,0,0,0,0,1,0,1,1,0,0,4,192,0
6255,25,0,1,1,40,0,3,0,1,0,1,0,0,0,0,0,1,0,0,2,76,0
6256,55,1,1,1,11,1,4,1,0,0,0,0,2,0,3,1,0,1,0,3,77,3
6257,55,1,1,1,38,0,4,0,0,0,1,1,2,1,0,1,1,0,0,4,165,0
6258,45,0,1,1,6,2,4,0,0,0,0,1,0,0,1,0,1,0,0,4,129,1
6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6260,35,1,1,1,17,1,4,1,0,0,1,0,0,1,0,1,1,0,0,3,106,8
6261,45,1,1,1,70,2,4,1,0,0,1,1,0,1,0,1,1,0,0,1,55,0
6262,35,1,1,1,62,3,4,1,0,0,0,0,0,1,1,0,1,0,0,4,616,1
6263,25,1,1,1,59,1,4,0,1,0,0,1,0,1,3,0,1,0,0,4,808,2
6264,35,1,1,1,92,0,4,1,0,0,0,0,0,1,0,1,0,1,0,3,193,0
6265,45,1,1,1,77,0,4,1,0,0,1,1,0,1,2,0,0,1,0,3,232,0
6266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6267,45,1,1,1,26,0,4,1,0,0,0,0,1,0,2,1,1,0,0,3,70,4
6268,45,1,1,1,68,1,4,0,0,0,1,0,0,1,3,1,0,0,0,2,113,0
6269,35,1,1,1,61,3,4,0,0,0,0,0,1,1,2,1,1,0,0,3,70,0
6270,25,1,0,1,68,1,3,0,0,0,0,0,0,1,1,1,1,0,0,2,113,0
6271,45,1,1,1,62,1,4,1,0,0,0,1,0,1,3,0,0,1,0,4,616,0
6272,35,1,1,0,35,2,2,0,0,0,1,1,1,1,1,1,0,1,0,1,170,0
6273,35,1,1,1,88,2,4,0,0,0,0,0,1,1,3,1,0,1,0,1,68,0
6274,25,0,1,1,34,0,4,0,0,0,1,1,0,0,0,0,1,0,0,4,192,1
6275,25,1,1,1,62,2,4,0,0,0,0,0,0,1,0,0,1,0,0,4,616,0
6276,25,1,1,1,1,2,4,0,0,0,0,1,0,1,1,0,1,0,0,3,87,0
6277,45,1,1,1,50,0,4,0,0,0,0,0,1,1,3,0,1,0,0,1,83,0
6278,35,0,0,1,62,0,1,0,0,0,1,0,0,0,1,1,1,0,0,4,616,0
6279,55,1,1,1,80,0,4,0,0,0,0,0,0,0,0,1,1,0,0,3,216,0
6280,35,1,1,1,59,2,2,0,0,0,0,0,0,1,3,1,1,0,0,4,808,0
6281,45,1,0,1,76,1,3,0,0,0,0,0,0,0,3,1,1,0,0,3,282,0
6282,55,1,0,1,13,0,3,0,0,0,0,0,0,1,1,1,1,0,0,2,216,0
6283,35,1,1,0,8,3,4,1,0,0,1,1,1,1,1,0,0,1,0,2,82,0
6284,35,1,1,1,36,2,2,1,0,1,1,0,0,1,2,1,0,1,0,2,57,0
6285,45,1,1,1,51,1,4,1,0,0,0,0,3,0,1,0,0,0,0,2,168,0
6286,35,1,1,1,44,1,4,1,0,0,0,0,0,0,1,1,0,0,0,2,260,0
6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6288,45,0,1,1,77,0,4,0,0,1,1,1,3,1,3,0,0,0,0,3,232,1
6289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6290,35,1,1,1,33,2,4,0,0,0,0,0,1,0,3,0,1,0,0,2,296,0
6291,35,1,0,0,73,2,4,1,0,0,0,0,0,1,0,1,0,1,0,2,49,0
6292,35,1,0,0,26,0,4,1,0,0,0,0,0,1,0,1,1,0,0,3,70,0
6293,35,1,1,1,59,1,2,1,0,0,0,0,0,1,3,1,1,0,0,4,808,0
6294,65,0,1,1,78,0,4,0,0,0,1,1,2,0,0,0,0,1,0,3,238,0
6295,25,1,1,1,78,0,4,0,0,0,1,1,0,0,0,0,0,1,0,3,238,0
6296,25,1,0,1,93,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,242,0
6297,35,1,1,1,86,1,4,0,0,0,0,0,1,0,4,1,1,0,0,2,103,0
6298,55,1,1,1,31,0,4,0,0,0,0,0,0,1,3,0,0,0,0,2,200,0
6299,35,1,1,1,68,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,113,0
6300,25,1,1,1,59,1,2,1,0,0,0,0,0,1,0,0,1,0,0,4,808,0
6301,35,1,1,1,82,2,3,1,0,0,1,1,1,0,0,1,0,1,0,3,45,0
6302,35,1,0,1,49,5,3,0,0,0,0,0,0,1,3,1,0,1,0,1,126,0
6303,45,1,1,1,2,0,4,1,0,0,0,1,0,1,4,0,0,1,0,3,209,1
6304,65,1,1,1,91,0,3,0,0,0,0,0,1,0,3,1,0,1,0,3,207,0
6305,65,1,1,1,69,0,4,1,0,0,1,1,1,0,3,0,0,1,0,2,235,0
6306,65,1,1,1,62,0,2,1,0,0,0,0,0,0,0,1,0,1,0,4,616,0
6307,65,1,1,1,71,0,4,0,0,0,0,0,0,1,2,0,0,1,0,2,79,9
6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6309,25,1,1,1,62,0,3,0,0,1,1,1,0,1,1,1,1,0,0,4,616,0
6310,55,1,1,1,30,1,4,0,0,0,1,0,2,1,0,0,0,1,0,3,124,0
6311,55,1,1,1,25,2,4,0,0,0,0,1,0,1,0,0,1,0,0,3,82,1
6312,35,1,1,1,92,0,3,1,0,0,0,0,0,1,1,0,0,1,0,3,193,0
6313,45,1,1,1,89,1,3,1,0,0,1,1,0,1,2,1,1,0,0,3,75,0
6314,55,1,1,1,11,0,4,0,0,0,0,0,0,0,1,0,0,1,0,3,77,0
6315,55,1,1,1,8,0,4,0,0,0,1,0,0,1,0,0,0,1,0,2,82,0
6316,65,1,1,0,76,2,3,0,0,0,1,0,0,1,0,0,1,0,0,3,282,0
6317,45,0,1,1,12,4,4,1,1,0,0,0,1,0,0,0,0,1,0,1,26,0
6318,45,1,1,1,69,2,4,0,0,0,0,0,3,1,2,0,0,0,0,2,235,0
6319,75,1,1,1,51,0,4,0,0,0,1,1,1,0,1,0,0,1,0,2,168,2
6320,35,0,0,0,72,1,4,1,0,0,0,0,0,1,1,0,0,0,0,3,148,0
6321,35,1,1,1,44,1,4,1,0,0,0,0,0,1,0,1,0,1,0,2,260,0
6322,45,1,0,1,70,5,2,0,0,1,1,1,2,0,0,0,1,0,0,1,55,0
6323,35,1,1,1,8,5,4,0,0,0,0,0,0,0,3,1,0,0,0,2,82,0
6324,65,1,1,1,93,1,4,1,0,0,0,0,2,0,2,1,1,0,0,3,242,10
6325,45,0,1,1,21,0,4,1,0,0,0,1,0,1,1,1,1,0,0,2,107,0
6326,45,1,1,1,37,3,4,0,0,0,0,0,1,1,0,0,0,1,0,2,148,1
6327,45,1,1,1,78,1,4,0,0,0,0,0,2,1,0,0,1,0,0,3,238,2
6328,35,1,1,1,93,2,4,0,0,0,0,1,1,0,0,0,0,1,0,3,242,1
6329,45,1,1,1,68,0,3,1,0,0,1,0,2,1,1,0,0,1,0,2,113,0
6330,35,1,1,1,69,0,4,0,0,0,0,0,1,0,1,0,0,0,1,2,235,0
6331,35,1,1,1,35,1,4,1,0,0,0,0,1,1,1,0,0,1,0,1,170,0
6332,35,1,1,1,30,2,3,0,0,0,0,0,0,1,2,1,1,0,0,3,124,0
6333,55,1,1,1,31,0,4,1,0,0,0,1,0,0,3,0,1,0,0,2,200,0
6334,55,1,1,1,67,1,4,0,0,0,1,0,3,1,2,0,1,0,0,2,169,0
6335,35,1,1,1,72,2,4,0,0,0,1,1,0,0,1,0,0,1,0,3,148,4
6336,65,1,1,1,47,0,4,0,0,0,1,0,0,0,3,1,1,0,0,1,53,2
6337,45,1,1,1,28,2,4,1,0,0,0,0,0,1,3,0,1,0,0,2,98,0
6338,35,1,1,1,38,1,1,0,0,0,0,0,0,1,3,0,1,0,0,4,165,0
6339,35,1,1,1,10,2,2,0,0,1,1,1,0,1,2,0,1,0,0,3,87,0
6340,25,1,0,0,59,0,1,1,0,0,1,1,0,1,0,0,0,1,0,4,808,0
6341,25,1,1,1,33,1,4,0,0,0,0,0,0,1,1,0,0,1,0,2,296,0
6342,55,1,1,1,62,2,4,0,0,0,0,0,1,1,3,0,1,0,0,4,616,0
6343,55,1,1,1,69,2,4,0,1,0,0,0,1,1,2,1,0,1,0,2,235,0
6344,35,1,1,1,62,0,2,0,0,0,1,1,0,1,4,0,1,0,0,4,616,0
6345,45,1,0,1,69,0,4,0,1,1,1,1,0,1,2,0,0,1,0,2,235,0
6346,35,1,1,1,68,3,4,0,0,0,0,0,0,0,1,1,0,0,0,2,113,3
6347,45,1,1,1,1,5,4,1,1,0,1,1,1,1,0,1,0,1,0,3,87,0
6348,55,1,1,1,36,3,4,1,0,0,0,0,0,1,3,1,1,0,0,2,57,0
6349,35,1,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,3,87,3
6350,45,0,1,1,27,1,4,1,0,0,0,0,0,1,3,0,0,1,0,3,150,0
6351,35,1,0,1,34,2,2,1,0,0,0,0,0,1,0,0,0,1,0,4,192,0
6352,35,1,1,1,69,3,4,1,0,0,0,0,0,1,2,1,1,0,0,2,235,4
6353,35,1,1,1,67,5,3,1,0,0,1,1,0,1,1,0,1,0,0,2,169,0
6354,55,1,1,1,9,0,4,1,0,0,1,0,0,1,2,1,0,1,0,3,17,2
6355,55,1,1,1,78,2,4,1,0,0,1,1,0,0,0,0,1,0,0,3,238,0
6356,25,1,1,1,62,0,2,1,0,0,1,1,0,0,0,0,1,0,0,4,616,0
6357,45,1,1,1,54,5,2,0,0,0,1,1,0,1,0,1,0,1,0,3,154,0
6358,35,1,1,1,81,2,4,0,1,1,1,1,0,1,3,0,0,0,0,2,61,0
6359,35,1,1,1,76,0,4,0,0,0,0,0,1,1,3,0,0,0,1,3,282,0
6360,55,1,1,0,5,2,4,0,1,1,1,1,0,1,0,1,1,0,0,3,10,1
6361,55,1,1,1,80,2,4,1,1,0,0,1,0,1,0,0,1,0,0,3,216,0
6362,45,1,1,1,58,0,4,1,0,0,0,0,0,1,0,1,0,1,0,1,53,3
6363,55,1,1,1,82,0,4,0,0,0,0,0,3,0,0,0,0,1,0,3,45,0
6364,45,0,1,1,59,3,4,0,1,0,0,0,0,1,0,1,0,1,0,4,808,4
6365,35,1,1,1,77,0,4,0,0,0,0,0,2,1,0,0,1,0,0,3,232,3
6366,65,1,1,1,58,0,4,0,0,0,0,1,0,1,0,0,0,1,0,1,53,0
6367,35,1,1,1,31,1,4,1,0,0,0,0,2,0,3,1,1,0,0,2,200,0
6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6369,35,1,1,1,37,1,4,1,1,0,1,1,0,1,1,0,1,0,0,2,148,4
6370,25,1,1,1,13,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2,216,0
6371,65,1,1,1,63,0,4,1,0,0,0,0,0,0,2,0,1,0,0,1,115,0
6372,45,1,1,1,33,2,4,0,0,0,0,0,2,0,0,1,1,0,0,2,296,1
6373,45,1,1,1,50,2,4,1,0,0,0,0,2,1,0,1,1,0,0,1,83,0
6374,45,0,1,1,75,1,4,1,0,0,0,0,0,0,3,0,1,0,0,3,128,0
6375,35,1,1,1,6,2,4,1,0,0,0,0,0,0,0,0,1,0,0,4,129,0
6376,25,1,1,1,29,0,2,1,0,0,0,0,0,1,3,0,0,1,0,1,188,0
6377,55,1,1,1,29,2,2,0,0,0,1,1,0,1,2,1,1,0,0,1,188,0
6378,35,1,1,1,44,3,3,0,0,0,1,1,3,0,2,1,1,0,0,2,260,0
6379,25,1,1,1,60,0,3,0,0,0,1,1,0,1,0,0,1,0,0,4,259,0
6380,45,0,1,1,95,2,2,0,0,0,0,0,0,0,0,1,1,0,0,4,200,0
6381,65,1,0,1,24,2,1,1,0,0,1,1,0,1,2,0,1,0,0,3,54,0
6382,35,1,1,1,45,0,3,0,1,0,1,0,0,0,1,1,1,0,0,3,178,0
6383,35,1,1,1,93,1,3,0,0,0,1,1,0,0,1,0,0,0,1,3,242,0
6384,45,1,1,1,59,2,4,0,0,0,0,0,0,0,3,0,1,0,0,4,808,0
6385,55,1,0,1,77,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,232,0
6386,35,1,1,1,49,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,126,0
6387,35,1,0,0,27,1,4,0,0,0,0,0,0,0,1,1,0,0,1,3,150,0
6388,35,1,1,1,59,3,4,1,0,0,1,0,0,1,0,1,0,1,0,4,808,0
6389,35,1,1,1,80,0,4,0,0,0,0,0,2,0,1,0,1,0,0,3,216,0
6390,35,0,1,1,44,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,260,0
6391,45,0,0,1,59,0,1,0,0,0,0,0,0,0,3,0,1,0,0,4,808,0
6392,55,1,0,0,40,2,4,1,0,0,1,1,0,1,0,0,0,1,0,2,76,0
6393,25,0,1,1,26,1,2,0,0,0,0,0,0,0,1,0,0,1,0,3,70,0
6394,45,0,1,1,13,3,2,0,0,0,0,0,3,0,0,1,1,0,0,2,216,0
6395,35,1,1,1,95,2,4,0,0,0,1,1,0,1,1,1,0,1,0,4,200,0
6396,25,1,1,1,94,0,1,1,0,0,0,0,0,1,1,0,0,1,0,3,199,0
6397,35,0,1,1,11,3,4,0,0,0,1,1,2,1,0,0,0,1,0,3,77,0
6398,25,1,1,1,72,1,4,0,0,0,0,0,0,1,0,1,0,0,1,3,148,8
6399,35,1,1,1,81,3,3,0,0,0,0,0,0,1,3,1,1,0,0,2,61,0
6400,45,1,1,1,36,3,4,0,0,0,0,0,0,1,1,1,1,0,0,2,57,0
6401,25,1,1,1,2,1,4,1,1,0,0,0,0,1,0,1,1,0,0,3,209,3
6402,25,1,1,1,60,0,4,1,0,0,1,0,0,0,0,0,0,1,0,4,259,0
6403,35,1,1,1,82,1,4,0,1,0,1,1,0,1,0,0,0,1,0,3,45,0
6404,45,1,1,1,17,0,4,1,0,0,0,0,0,1,3,1,0,1,0,3,106,3
6405,35,1,0,0,59,2,4,0,0,0,0,0,0,1,3,1,1,0,0,4,808,0
6406,45,1,1,1,37,0,4,0,0,0,0,0,0,1,0,0,1,0,0,2,148,0
6407,35,1,1,0,17,1,4,1,0,0,1,1,0,0,0,0,1,0,0,3,106,0
6408,35,1,1,1,88,3,4,0,0,0,1,0,0,1,3,1,0,1,0,1,68,0
6409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
6410,55,1,0,0,2,0,4,0,0,0,0,0,0,0,3,1,0,1,0,3,209,1
6411,55,0,1,1,95,0,4,1,1,0,0,0,0,0,0,1,0,1,0,4,200,0
6412,35,1,0,1,38,2,3,0,0,0,1,1,1,0,0,1,0,1,0,4,165,0
6413,75,0,1,1,16,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2,60,0
6414,25,1,1,1,57,2,4,0,0,0,0,0,0,1,1,0,1,0,0,4,212,0
6415,45,1,1,1,81,1,4,0,0,0,0,0,2,1,0,1,1,0,0,2,61,3
6416,25,1,1,1,13,0,4,0,0,0,1,1,0,0,0,0,1,0,0,2,216,0
6417,55,1,0,1,75,2,3,0,0,0,0,0,0,0,1,1,0,1,0,3,128,0
6418,35,1,1,1,66,3,4,0,0,0,0,0,0,0,0,0,1,0,0,3,73,0
6419,55,1,1,1,33,2,4,0,0,0,0,0,2,1,0,1,1,0,0,2,296,0
6420,25,1,1,1,59,1,4,1,1,0,1,1,0,1,1,0,1,0,0,4,808,0
6421,45,1,0,1,27,5,2,0,0,0,1,1,0,1,2,1,0,1,0,3,150,0
6422,55,1,1,1,35,0,4,0,0,0,0,0,1,0,0,1,1,0,0,1,170,0
