userId,age,gender,registrationDate,languageCode,countryCode,emailContactable,postalContactable,postalCode,numberChildren,lastActivityDate,reactivationValue,toothBrushType,detergentType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,closestShop,washDishes
use_9EB66Wclm5lHLdiX4Co1TzdbshK,48,F,2016-04-15T21:49:03Z,fr,FRA,True,True,62430,0,2021-05-22T05:22:13.155806Z,Active,Electric,Pods,Known Trier,Known Trier,Known Trier,Known Trier,Medium,Yes,Very high,,Hand
use_9512jpevIV5AheBfmYB1TzdJVo5,33,F,2016-01-01T05:34:33Z,fr,FRA,True,True,33830,1,2021-05-28T20:22:47.728655Z,Active,Electric,Liquid,,,,,NonUser,No - maybe future,Low,1. Magasin de Proximit�,Auto
use_NqSNAZLuFLvqpimMXUN1TzdfTnD,52,F,2018-08-31T12:59:24Z,fr,FRA,True,True,51150,1,2021-04-22T13:52:51.568422Z,Active,Electric,Liquid,,,,Known Trier,,Yes,Medium,,Auto
use_KOszrNBqPRMp1AIZcKs1TzdaKXW,26,F,2017-03-05T13:39:06Z,fr,FRA,True,True,45700,0,2021-04-28T16:02:58.671085Z,Lapsed,Manual,Liquid,,,,,NonUser,Yes,Low,,Hand
use_8aTVnwXs3bxsrcDyrvk1TzenHXw,36,F,2018-04-19T16:42:31Z,fr,FRA,True,True,01440,3,2020-10-06T15:12:27.992661Z,Lapsed,Electric,Liquid,,Known Trier,Known Trier,Known Trier,Low,Yes,,,Auto
"use_m1w2RDbsfEfQhbe8NG81TzdTUU3,39,F,2019-05-03T11:19:37Z,fr,FRA,True,True,38460,4,2021-05-25T09:50:42.335568Z,Active,Manual,Liquid,,,,,,""Oui, j'adore nos petites boules de poils !"",,,Hand"
use_failuoA8jGr40wSmyB71Tzf6116,35,F,2015-07-20T11:48:36Z,fr,FRA,True,False,77680,2,2020-08-22T01:02:04.887449Z,Lapsing,Electric,Liquid,,,,,NonUser,No - maybe future,Low,,Hand
use_E3j5Sp900ObKG8dvNfx1TzeKNRX,43,F,2019-07-27T10:26:10Z,fr,FRA,True,True,52000,2,2021-03-26T18:43:31.854894Z,Active,Electric,Pods,,,Known Trier,,,Yes,,,Hand
use_SG6t7OMvX6Aevl6G8C31TzdKc6z,22,F,2019-05-17T07:41:39Z,fr,FRA,False,True,27300,1,2020-09-02T09:37:41.480363Z,Lapsed,Electric,Pods,Known Trier,,Known Trier,Known Trier,,Yes,,,Auto
use_wlVPcujMBunGACZbkzE1TzdkwIV,40,F,2007-04-19T00:00:00Z,fr,FRA,True,True,68000,0,2021-05-11T05:53:50.915065Z,Active,Manual,Liquid,Known Trier,,Known Trier,,,Yes,,,Hand
use_cJ7jqubVutN3rK7Ip6c1TzdoudO,23,F,2019-09-23T10:22:35Z,fr,FRA,True,True,85320,1,2020-06-18T13:32:03.207594Z,Active,Manual,Liquid,,,,,NonUser,No - maybe future,,,Hand
use_Rnlh6SUUTkc9Si0Sx721TzdYLJl,40,M,2011-05-24T00:00:00Z,fr,FRA,True,True,59153,0,2021-05-06T11:44:08.282132Z,Active,Electric,Powder,,,,Known Trier,,No - maybe future,High,,Hand
use_V404oVSFOHb7sBVPjn91Tzdf4iB,50,F,2009-09-18T00:00:00Z,fr,FRA,True,True,77360,2,2021-04-02T06:44:49.451993Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,Yes,High,,Hand
use_W4TJcbH0fyysX6QVm9h1Tzg2GDU,44,F,2014-05-21T00:00:00Z,fr,FRA,True,True,56240,2,2020-10-12T15:30:38.098613Z,Lapsed,Manual,Pods,,,,,,Yes,High,,Auto
use_39oa9DSUo6GYgiWdclG1TzdlbLT,59,F,2005-11-28T00:00:00Z,fr,FRA,True,True,40000,2,2021-05-28T18:35:07.334311Z,Active,Electric,Pods,,,Known Trier,Known Trier,Low,Yes,,,Auto
use_qWjtVcXC80m1zMyWr5w1U9ahcBF,35,F,2019-10-22T11:37:56Z,fr,FRA,True,True,82400,4+,2020-04-06T18:27:33.512104Z,Active,Manual,Pods,,,,Known Trier,NonUser,Yes,,,Auto
use_b6bG9fmy3hLgKnqShBv1TzdXw2M,36,F,2009-07-27T00:00:00Z,fr,FRA,True,True,02120,4+,2021-04-24T07:25:14.079242Z,Active,Manual,Liquid,,,,,,Yes,,,Hand
use_AlA1fCKo3fQipkwKTJG1TzeGk1x,29,F,2018-02-18T17:23:50Z,fr,FRA,False,False,51220,0,2021-05-13T05:32:30.970859Z,Active,Electric,Pods,Known Trier,,Known Trier,Known Trier,,Yes,Medium,3. SuperMarket,Auto
use_n97n7LfHgD3Gts8hoMw1Tzdq0MM,28,F,2015-01-15T00:00:00Z,fr,FRA,True,True,17400,4+,2021-05-28T08:38:45.282431Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,Low,5. Drive,Hand
use_TCXRKwRS6iB0pbLydy01Tzeg9XL,37,F,2018-02-16T14:10:54Z,fr,FRA,True,True,17170,2,2021-05-17T09:06:24.709874Z,Active,Electric,Powder,Known Trier,,,Known Trier,,No - maybe future,High,5. Drive,Auto
use_ujLk4YvFfk7NvmTKmDf1TzdacdC,39,F,2015-07-04T10:18:36Z,fr,FRA,True,True,34070,1,2020-12-23T11:44:58.517831Z,Active,Manual,Pods,,,Known Trier,Known Trier,Medium,No - maybe future,Medium,,Hand
use_zmNR52EeRWmPE00sZaX1Tzdcoc2,39,F,2015-03-13T13:48:57Z,fr,FRA,True,True,01540,4+,2021-05-26T12:10:49.117478Z,Active,Electric,Liquid,,,Known Trier,Known Trier,,Yes,Medium,,Hand
use_iqGMu0er4kNK5CzlEKL1TzhFyrH,39,M,2019-10-05T09:51:50Z,fr,FRA,False,True,44710,1,2020-12-10T11:59:13.542202Z,Active,Electric,Liquid,,,Known Trier,Known Trier,Low,No,,,Auto
use_RHKJwMcKttsQW9lLERZ1TzdcBbi,34,F,2011-03-14T00:00:00Z,fr,FRA,True,True,84200,3,2021-05-07T06:31:40.934804Z,Active,Manual,Liquid,,,Known Trier,,,Yes,High,,Auto
use_DDZNaHL2MPnfuS2bcuO1TzedMzm,41,F,2015-02-21T21:43:25Z,fr,FRA,True,True,27210,3,2021-03-30T09:52:29.590187Z,Active,Manual,Pods,,,Known Trier,Known Trier,Medium,Yes,,,Auto
use_xovYn5TtATfppGImjRk1TzdygE3,37,F,2015-06-24T14:13:06Z,fr,FRA,True,True,30220,,2021-01-29T20:32:46.248255Z,Active,,Liquid,Known Trier,,Known Trier,Known Trier,Low,No - maybe future,High,,Hand
use_B54wVdCjHtgoi2sbXRG1TzdauOs,42,F,2007-10-20T00:00:00Z,fr,FRA,True,True,13670,2,2021-05-29T07:13:44.454618Z,Active,Electric,Pods,Known Trier,,Known Trier,Known Trier,,Yes,High,,Hand
use_0OdufTBZXH4Dkgi4DCH1TzdedA0,51,F,2017-09-20T11:42:49Z,fr,FRA,True,True,37190,2,2021-01-05T12:53:57.759871Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,Yes,Medium,,Hand
use_HqE3YJrF1MvVqpZt6aR1TzdRT8P,66,F,2014-05-07T00:00:00Z,fr,FRA,True,True,76220,,2021-05-18T15:02:53.72379Z,Active,Manual,,,,Known Trier,Known Trier,NonUser,No - maybe future,High,6. Hard Discounter,Auto
use_wDzuW7qU2BiGq96czkX1TzeFBUl,64,F,2017-12-20T14:45:35Z,fr,FRA,True,True,84500,0,2021-02-28T18:27:57.633629Z,Active,Electric,Liquid,,,,,,Yes,,3. SuperMarket,Auto
use_fIkkBzJXGX4t7159bqu1Tzef8zl,25,F,2019-10-01T18:37:16Z,fr,FRA,True,True,77730,0,2020-04-03T14:20:47.925862Z,Lapsed,,Liquid,,,,,,No - maybe future,,,Hand
use_6MsXCuWhlqHSewHXcMa1TzeRE7v,43,F,2013-09-17T00:00:00Z,FR,FRA,True,True,93700,3,2020-08-23T05:45:15.847827Z,Lapsing,Manual,Pods,,,,,High,No - maybe future,Medium,,Auto
use_NMH08sj384n4wQjQjox1Tzdg3dh,42,F,2009-02-27T00:00:00Z,fr,FRA,True,True,59680,2,2020-11-14T13:27:36.132941Z,Dormant,Manual,Liquid,Known Trier,,,Known Trier,,Yes,High,,Hand
"use_XbjyathI604dOBgY5Zr1Tzdddnm,30,F,2018-04-16T12:41:56Z,fr,FRA,True,True,15000,6,2021-03-12T08:56:17.492068Z,Active,Electric,Pods,,,Known Trier,,High,""Oui, j'adore nos petites boules de poils !"",Low,,Auto"
use_6emLpHlGaJJntCZJ5n21TzeCpAC,36,F,2018-01-05T09:15:24Z,fr,FRA,True,False,80340,1,2021-03-25T19:58:01.54002Z,Active,Manual,Pods,,,,,,Yes,Medium,,Hand
use_b2u7pa27dqMgfSUhyH41TzfuPxk,29,F,2019-04-21T09:18:17Z,fr,FRA,True,True,56380,0,2020-12-21T09:30:07.579401Z,Active,Manual,Pods,,,,Known Trier,,Yes,,,Auto
use_R45FGRO1dlFmzmMvw6r1TzcLxov,34,F,2005-07-28T00:00:00Z,fr,FRA,True,True,59400,2,2021-04-02T10:58:42.291311Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,Low,No - maybe future,High,3. SuperMarket,Hand
use_I3if4NwvQ7wBOYtJzGr1TzdYBmW,45,F,2015-08-07T12:17:11Z,fr,FRA,True,True,62575,4+,2021-05-10T13:47:39.558643Z,Active,Electric,Liquid,,,Known Trier,Known Trier,,Yes,,,Hand
use_XQNVrtbtQKtcGnnLM4E1TzezwuK,25,F,2019-01-12T21:40:31Z,fr,FRA,True,True,38550,1,2020-10-08T13:52:47.826485Z,Lapsing,Electric,Liquid,,,,Known Trier,,No,,,Hand
use_JEqTO5rqRn78uB6m9K71TzeP2Oi,49,F,2019-07-01T11:49:54Z,fr,FRA,True,False,76600,3,2020-09-02T11:25:16.988236Z,Lapsing,Manual,Pods,,,Known Trier,,Medium,Yes,,,Auto
use_WBOIvoOaXjpX4HUYRfQ1TzdcW8l,44,F,2008-08-11T00:00:00Z,fr,FRA,True,True,62110,0,2021-05-28T20:37:38.167776Z,Active,Manual,Liquid,,,,,,Yes,Low,,Hand
use_r2ksB54vwpIlCpSqKxD1Tzdn9FH,50,M,2009-11-02T00:00:00Z,fr,FRA,True,True,59150,2,2021-05-18T23:35:43.72573Z,Active,Electric,Liquid,,,Known Trier,,Low,No - maybe future,,,Hand
use_JXEMXrbmGqLz01bYt5k1Tze4K7N,41,F,2016-01-12T17:59:12Z,fr,FRA,False,False,77310,1,2021-04-09T04:35:45.742877Z,Active,Electric,Liquid,,,,,NonUser,Yes,Medium,,Hand
use_LrFIJVLRQ9AGEDCj7pR1Tzdt0it,62,F,2015-02-27T13:57:47Z,fr,FRA,True,True,62800,0,2021-05-29T06:42:29.902983Z,Active,Manual,Liquid,,,,,Low,Yes,Low,,Hand
use_fi3AtCbpH16jpaUJZQd1TzdsZbo,57,M,2016-09-09T11:22:57Z,fr,FRA,True,True,01320,2,2021-05-26T09:07:28.689457Z,Active,Electric,Pods,,,,,,No - maybe future,Very high,,Hand
use_fpiNAj1WYKiF71eMmyA1Tze5Ea4,31,F,2015-09-14T04:55:33Z,fr,FRA,True,True,69009,0,2021-05-01T20:36:46.773401Z,Active,Electric,Pods,,,Known Trier,Known Trier,,No - maybe future,Low,,Hand
use_S7RoyM5BXwLHqS47vxf1TzdvfNS,52,F,2018-01-25T12:20:52Z,fr,FRA,True,True,33160,0,2020-07-08T13:47:31.366446Z,Lapsed,Manual,Liquid,,,,,,Yes,Very high,,Hand
use_GSNjMNzfgbZAZmcLrNk1Tzdq0AO,38,F,2016-03-08T13:52:22Z,fr,FRA,True,True,42400,3,2020-09-14T12:42:47.859175Z,Active,Manual,,,,,,,Yes,High,,Auto
use_BiFOc9G4vGdjhphIQuT1TzdV9Ka,39,F,2018-04-04T17:44:07Z,fr,FRA,True,False,14000,4+,2020-09-06T14:24:17.388303Z,Lapsed,Electric,Pods,Known Trier,Known Trier,Known Trier,Known Trier,Medium,No - maybe future,High,,Hand
use_mlschxUEIsKhKgbD28W1Tze9CDw,57,F,2016-06-05T20:06:36Z,fr,FRA,True,True,30132,,2020-11-26T08:04:56.388042Z,Lapsing,Electric,Liquid,,,,,Low,Yes,Low,,Hand
use_Z6Dq63NdfJxldHzCyWn1Tze4tY1,35,F,2018-04-01T20:17:50Z,fr,FRA,True,True,38420,2,2020-09-02T20:24:41.934061Z,Lapsed,Manual,Liquid,,,Known Trier,,,No - maybe future,,,Hand
use_xEDRWqVqb0QRL2vbKnv1Tzdal26,50,M,2015-12-27T16:00:09Z,fr,FRA,True,True,44420,0,2021-04-30T16:35:03.32349Z,Active,Manual,Pods,,,,,,Yes,High,,Hand
use_40wv5mOLHChIi3KvPyH1Tzdyrn9,40,F,2018-09-05T18:14:50Z,fr,FRA,True,True,10440,2,2021-04-07T10:26:08.65853Z,Active,Manual,Liquid,,,,,Medium,Yes,High,,Hand
use_ufwuV7LQL5UqlwQYHWG1TzdlSyi,23,F,2017-08-01T13:45:58Z,fr,FRA,False,False,24350,2,2020-11-19T17:10:22.643916Z,Lapsing,Electric,Liquid,,,,,,Yes,Low,,Auto
use_pDpBYewmdf2xYoH6KKW1Tze7Odq,25,F,2018-08-11T09:24:35Z,fr,FRA,True,True,62210,1,2021-02-08T09:47:07.850752Z,Lapsing,Manual,Pods,,Known Trier,Known Trier,,,Yes,Low,,Auto
use_d20vp6sYcEsmuaiqEyS1TzgB208,53,M,2017-06-21T17:15:24Z,fr,FRA,True,True,51370,2,2020-12-06T05:31:04.235139Z,Active,Electric,Liquid,,,Known Trier,Known Trier,Medium,No - maybe future,,,Auto
use_OWgdMMYPBEd0jCo3HvS1TzdZxcX,26,F,2019-03-29T22:56:34Z,fr,FRA,True,True,83140,1,2020-07-31T08:23:19.347434Z,Lapsed,Electric,Pods,,,Known Trier,Known Trier,NonUser,Yes,Low,3. SuperMarket,Auto
use_vkhZFjgz0snlO6dSt2z1TzdcqWo,46,F,2010-06-09T00:00:00Z,fr,FRA,True,True,44600,1,2021-04-03T16:20:56.123514Z,Active,Manual,Pods,,,Known Trier,,High,No - maybe future,Low,,Hand
use_VAwe1piSjIDgiyobHSe1TzeEeQ2,24,M,2017-11-14T17:59:23Z,fr,FRA,True,True,14200,0,2021-05-12T16:29:17.98901Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,Low,,Auto
use_DJ7PP0Z2sDdlnz8Hf2M1TzdeNYQ,46,M,2015-10-07T04:49:36Z,fr,FRA,True,True,59300,2,2021-05-05T09:08:34.909837Z,Active,Electric,Powder,,Known Trier,Known Trier,Known Trier,High,No,High,,Hand
use_qtpoS44bXkZUq6nSK991TzdagB0,52,F,2019-01-02T16:20:59Z,fr,FRA,True,True,63000,1,2020-11-21T14:02:59.667851Z,Active,Manual,Liquid,,,Known Trier,Known Trier,Medium,No - maybe future,,,Hand
use_sXp3Undapdp9M7axgPr1Tzdxvn7,57,M,2006-06-22T00:00:00Z,fr,FRA,True,True,54760,4+,2021-04-12T18:31:09.145163Z,Active,Manual,Powder,Known Trier,,Known Trier,Known Trier,Medium,Yes,,,Auto
use_9LQEwrLnTNIM2WahzUv1TzdkHvf,46,F,2017-04-30T01:13:13Z,fr,FRA,True,True,75011,2,2021-01-08T14:07:17.8348Z,Active,Manual,Pods,,,,,,No - maybe future,High,,Hand
use_wXDNFm2Yymyp1eQgXbu1TzdqAAD,66,F,2019-03-27T11:20:56Z,fr,FRA,True,True,37000,0,2021-05-05T16:39:35.384667Z,Active,Manual,,,,Known Trier,,Low,No,High,,Hand
use_6zzvYnCUTl8llDAghW61TzdlpLf,42,F,2005-07-28T00:00:00Z,fr,FRA,True,True,31830,0,2021-04-09T09:08:37.906393Z,Active,Manual,Pods,Known Trier,,,,,Yes,High,5. Drive,Auto
use_r6kiEvZ9qT6eBd9a1Yx1TzdPfxu,38,F,2012-07-03T00:00:00Z,fr,FRA,True,True,51450,2,2021-01-30T10:24:29.988743Z,Active,Manual,Liquid,,,,,,Yes,,,Auto
use_y6QlTZhz8Nn1QMzQ6TO1Tzdadxy,38,F,2015-03-25T14:52:41Z,fr,FRA,True,True,62100,2,2020-09-19T08:19:21.157682Z,Lapsed,Electric,Pods,,Known Trier,Known Trier,Known Trier,,No,,,Auto
use_K2lK4XRf5yLI7XVkoSF1TzfZeOS,31,F,2019-03-23T01:26:54Z,fr,FRA,True,True,91600,2,2020-07-09T12:38:40.018668Z,Active,Electric,Liquid,,,Known Trier,,Low,No,,3. SuperMarket,Hand
use_agvNi0QHZKuQImf9Bd31Tzdm6SE,70,F,2015-06-11T15:15:48Z,fr,FRA,True,True,47310,0,2021-03-01T12:17:46.582276Z,Active,Electric,,,,,,,Yes,High,5. Drive,Auto
use_5WdJLcBKC9EcaBg5GjU1Tzdhshp,31,F,2019-01-13T15:35:03Z,fr,FRA,True,True,21250,0,2021-05-12T12:28:16.614498Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,,6. Hard Discounter,Auto
use_G1UImRx7DWE7ePlW1GF1TzdXvch,53,F,2015-05-26T15:52:05Z,fr,FRA,False,False,91100,2,2021-04-01T05:42:54.800287Z,Active,Manual,Pods,,,Known Trier,Known Trier,Medium,Yes,,1. Magasin de Proximit�,Hand
use_B6lB921hxeLyQaAgEhs1TzdThUk,28,M,2006-05-21T00:00:00Z,fr,FRA,True,True,33700,0,2021-05-27T13:15:51.630834Z,Dormant,Electric,Pods,,,,,,No - maybe future,,5. Drive,Hand
use_plT0nPAcwOMpemFaPI21TzlEwZa,35,F,2019-10-26T20:31:21Z,fr,FRA,True,True,29400,2,2021-04-30T17:33:58.386322Z,Lapsing,Manual,Pods,,,Known Trier,Known Trier,,Yes,Low,,Hand
use_f3Rh1ChdMFrZtdCFJik1TzdqJqa,71,F,2016-05-23T14:19:29Z,fr,FRA,True,True,13010,0,2021-02-25T07:21:55.238873Z,Active,Electric,Liquid,,,,,Low,No - maybe future,Low,,Hand
use_yBoh0mvF3H30gU2XCQD1Tzeht0b,39,F,2018-04-08T08:55:35Z,fr,FRA,True,True,59980,3,2020-12-01T16:18:31.627266Z,Active,Manual,Liquid,Known Trier,,,,Low,Yes,High,,Hand
use_QCGGGqgf8AU7CkK1r0u1TzdmLmk,71,M,2015-04-08T21:34:10Z,fr,FRA,True,True,60200,0,2021-05-20T05:19:02.37696Z,Active,Electric,Powder,,,,,NonUser,No,Low,,Auto
use_8UxJN4dcGtvqDE52bY01TZU1BR2,36,F,2016-10-07T19:32:32Z,fr,FRA,True,True,51190,1,2020-12-26T06:41:07.481525Z,Lapsed,Electric,Liquid,,,Known Trier,Known Trier,NonUser,Yes,,,Auto
use_ddwjbRpMzZUFaJ6Qmv51TzdtrJO,47,F,2017-08-18T10:43:45Z,fr,FRA,True,True,33880,2,2020-06-25T18:45:15.898534Z,Active,Manual,,,,,,NonUser,Yes,High,3. SuperMarket,Auto
use_w2wvYBPv3RqyRvp3JPO1Tzg6Hb8,30,F,2019-06-17T16:16:02Z,fr,FRA,True,True,50510,3,2020-07-22T13:53:31.273987Z,Lapsed,Manual,Liquid,,,,,,Yes,Low,,Hand
use_nUYGCsFMvSMkOhUh0p11Tzee9az,25,F,2019-02-06T22:42:08Z,fr,FRA,True,True,57800,3,2021-04-19T15:44:40.625974Z,Active,Manual,Powder,,,Known Trier,,NonUser,No - maybe future,,,Auto
use_i71gz1UoZTXOItUXEow1TzdqhMB,49,F,2019-04-22T14:43:44Z,fr,FRA,True,True,13008,1,2021-05-22T05:40:42.078939Z,Active,Electric,,,,,Known Trier,,Yes,,,Hand
use_wLHpNhzJSCVdsWprGcn1TzdkETC,27,F,2015-03-21T19:25:43Z,fr,FRA,False,True,62950,0,2020-09-11T17:04:45.769584Z,Lapsed,Manual,Pods,,,,Known Trier,,No,Low,,Hand
use_CEhc0kXnX7tKQkY714z1TzdZzvC,70,F,2018-05-11T13:52:57Z,fr,FRA,True,True,51500,0,2021-05-11T10:12:49.029541Z,Active,Electric,Pods,,,,Known Trier,,No - maybe future,Very high,,Hand
use_AsuX0neOiKcDQHtYXUE1Tzdz4Q2,35,F,2019-08-05T12:59:51Z,fr,FRA,True,False,46000,4+,2021-01-28T23:51:21.676379Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,,,Auto
use_Hcqwm4YmCxGd625hDKT1TzdslMT,25,F,2017-12-15T17:49:07Z,fr,FRA,True,True,62600,0,2021-01-29T17:03:06.061498Z,Active,Manual,Liquid,,Known Trier,Known Trier,Known Trier,,Yes,Medium,,Hand
use_q8avAzGdL7HZJ20hEHa1Tzdwytj,31,F,2013-03-14T00:00:00Z,fr,FRA,True,True,78680,0,2020-04-20T18:44:13.904436Z,Lapsing,Electric,Pods,,,,,NonUser,Yes,Low,,Auto
use_IG5suAoV112HyDNExZv1TzddL7W,41,F,2016-04-29T19:53:17Z,fr,FRA,True,True,75020,2,2021-05-12T00:18:16.81016Z,Lapsing,Manual,Liquid,,,,,High,No - maybe future,,,Hand
use_6MzbsaKeoUrCW5wos301TzfBls9,42,F,2007-09-27T00:00:00Z,fr,FRA,True,True,80000,1,2020-08-22T20:39:22.863543Z,Lapsing,Manual,Liquid,,,,,NonUser,Yes,,3. SuperMarket,Hand
use_sDR4vsSlC9Z8JeMTC6t1TzdTHKz,64,M,2019-01-17T13:08:56Z,fr,FRA,True,True,03150,3,2021-05-10T16:56:17.954511Z,Active,Manual,Liquid,,,Known Trier,Known Trier,NonUser,Yes,Low,,Auto
use_oSeFZyGu2Ae3Dtd3Lf71TzfoKAW,49,M,2018-10-13T19:15:55Z,fr,FRA,True,True,44320,1,2020-09-08T06:58:00.166583Z,Lapsed,Manual,Pods,Known Trier,,,,High,Yes,,,Hand
use_8W4kK3nfSPnZzXahKLW1TzeegBc,29,F,2013-09-09T00:00:00Z,FR,FRA,False,True,42460,0,2020-08-22T18:04:54.522675Z,Dormant,Manual,Liquid,,,,,NonUser,Yes,,,Auto
use_DsaHTv9eCISz02hQynW1TzcvX87,28,F,2010-10-13T00:00:00Z,fr,FRA,False,True,76620,0,2021-05-27T13:07:02.911486Z,Active,Manual,Liquid,,,,,,Yes,Low,2. Moyenne Surface,Auto
use_ueStriJUOUYn6gtzuI41Tze6EX9,68,F,2009-07-01T00:00:00Z,fr,FRA,True,True,80150,0,2020-10-22T09:14:51.178618Z,Lapsing,Manual,Pods,,,,,Low,No - maybe future,Medium,,Hand
use_M60588wZtvAYQtuPxOq1Tze4EFs,54,F,2007-07-19T00:00:00Z,fr,FRA,True,True,35400,,2020-12-06T16:53:55.590387Z,Active,Electric,Pods,Known Trier,,,,High,Yes,Low,,Hand
use_lp9H2z7NdNS7heeCugu1Tzdb4cV,70,F,2017-10-20T17:58:33Z,fr,FRA,True,True,52300,2,2020-10-03T17:15:07.034077Z,Dormant,Electric,Pods,Known Trier,,,,,No,Medium,,Auto
use_zntA3Ayy8T4YGsMKdmw1TzelZ3y,30,M,2019-09-12T06:02:46Z,fr,FRA,True,True,75011,0,2021-05-29T05:57:17.137504Z,Lapsed,Manual,Liquid,,,,,,No,,,Hand
use_Mr0s3lYwgbn8EuO534L1TzdkTzS,54,M,2016-08-26T21:13:44Z,fr,FRA,False,True,69003,0,2020-12-31T00:04:43.842104Z,Active,Manual,Pods,,,Known Trier,,,Yes,Medium,,Hand
use_7OUlQY30xkkfpuYm0Uq1TzdaDAe,78,F,2017-07-05T16:36:58Z,fr,FRA,True,True,40100,0,2021-03-08T17:40:31.38653Z,Active,Manual,Liquid,,,,,,No - maybe future,Low,,Auto
use_2wBUGXyTKES2aX0AC5P1TzeN6Wr,34,F,2015-03-30T17:39:02Z,fr,FRA,True,True,91170,0,2020-08-22T03:46:38.852561Z,Lapsing,Electric,Liquid,,,,,,No - maybe future,,,Hand
use_whJkYLNKorb9Qwe7eAN1TzdhFD4,44,F,2010-06-21T00:00:00Z,fr,FRA,True,True,11110,2,2021-04-07T10:19:26.602185Z,Active,Electric,Pods,,Known Trier,Known Trier,Known Trier,High,Yes,High,,Auto
use_oe9JDvpkF1pZu7DMSmO1TzdLKJA,59,F,2005-07-28T00:00:00Z,fr,FRA,True,True,44800,0,2021-05-29T05:48:06.431426Z,Active,Electric,Liquid,,,,,,Yes,Low,,Auto
use_8i9OvKBeSGNTUZA9EON1TzdgWcq,64,M,2017-09-19T19:44:39Z,fr,FRA,True,True,29200,0,2020-10-07T09:04:11.204145Z,Lapsing,Manual,Liquid,,,,,,No - maybe future,Medium,,Hand
use_II6jyMZzTjRItKemdZS1Tzf5Rdg,45,F,2018-09-25T09:06:25Z,fr,FRA,True,True,04200,2,2020-08-24T10:14:52.53041Z,Active,Manual,Liquid,,,,,Low,Yes,High,6. Hard Discounter,Hand
use_4vNJu5XokQPMB352izx1Tze7sm6,29,F,2012-07-26T00:00:00Z,fr,FRA,True,True,50660,3,2021-04-20T12:13:35.064294Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,NonUser,Yes,High,,Hand
use_SpL4rS2wrVkvoDsxkQb1Tzdi8zf,28,F,2013-07-28T00:00:00Z,fr,FRA,True,True,27110,0,2021-05-22T11:24:21.014606Z,Active,Electric,Liquid,,,,,NonUser,No - maybe future,High,,Hand
use_7KbCVREXQgTkDNlLwSv1TzdJuCR,52,F,2015-09-14T05:03:38Z,fr,FRA,True,True,21140,2,2021-05-10T15:46:05.785759Z,Active,Manual,Liquid,,,,Known Trier,Medium,Yes,High,,Hand
use_OxMBJAlAjvTuHP3sKTp1TzfH6UQ,34,F,2019-05-07T17:31:12Z,fr,FRA,True,True,56700,1,2021-05-04T20:14:17.348193Z,Active,Electric,Pods,,,,Known Trier,NonUser,Yes,,,Auto
use_66W0xKoMyR4171rJvin1TzdeTUr,68,F,2014-07-01T00:00:00Z,fr,FRA,True,True,72000,0,2021-05-27T07:34:23.703999Z,Active,Manual,Pods,,,Known Trier,,NonUser,No - maybe future,Low,,Auto
use_xBWjJMXrON6tUf106ap1TzemX78,30,F,2016-09-14T20:23:05Z,FR,FRA,True,True,31570,1,2020-10-15T20:58:15.56462Z,Active,Electric,Liquid,,,,,NonUser,Yes,High,3. SuperMarket,Auto
use_NU9EEIrv4YKvP9k8ECK1Tze26ec,43,F,2019-08-29T20:31:05Z,fr,FRA,True,True,62100,3,2021-05-28T14:55:37.702333Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,,,Auto
use_Q1zfMPlz7FU7mU9cudp1TzdepRm,55,F,2018-05-01T15:16:11Z,fr,FRA,True,True,06700,,2021-05-19T10:20:01.354271Z,Active,Manual,Liquid,,,,,,No - maybe future,,,Hand
use_y2E7B4lJkzXrvdWYe471TzdgQfg,34,F,2007-05-28T00:00:00Z,fr,FRA,True,True,45700,1,2021-03-24T16:26:22.157808Z,Active,Electric,Liquid,,,,Known Trier,,No,High,,Auto
use_kjhqCZkoCH3pQP4m8U21TzcoYW0,49,M,2005-11-28T00:00:00Z,fr,FRA,True,True,68000,0,2021-05-29T06:55:08.07996Z,Active,Electric,Pods,Known Trier,,Known Trier,,Medium,No - maybe future,Low,3. SuperMarket,Hand
use_XWC4F7Eg0rZQuKcY8u51Tzdp8Is,31,F,2017-09-12T17:54:48Z,fr,FRA,True,True,64230,0,2021-05-19T04:30:01.118437Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,NonUser,Yes,Very high,5. Drive,Auto
use_xlGkZRkIttuQUkp4NO11Tzdhr5U,49,M,2011-03-27T00:00:00Z,fr,FRA,True,True,27180,2,2021-05-14T17:59:50.838224Z,Active,Manual,,,,,,,Yes,High,,Auto
